INDEX,Issuer Ticker,Name,Asset Class,Weight (%),Sector,Exchange,Location,Market Currency
IUSQ,SREN,SWISS RE AG,Aktien,0.03,Financials,SIX Swiss Exchange,Schweiz,CHF
IUSQ,WPP,WPP PLC,Aktien,0.03,Kommunikation,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,SY1,SYMRISE AG,Aktien,0.03,Materialien,Xetra,Deutschland,EUR
IUSQ,DIM,SARTORIUS STEDIM BIOTECH SA,Aktien,0.03,Gesundheitsversorgung,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,APT,AFTERPAY LTD,Aktien,0.03,IT,Asx - All Markets,Australien,AUD
IUSQ,7751,CANON INC,Aktien,0.03,IT,Tokyo Stock Exchange,Japan,JPY
IUSQ,LNT,ALLIANT ENERGY CORP,Aktien,0.03,Versorger,NASDAQ,Vereinigte Staaten,USD
IUSQ,Z,ZILLOW GROUP INC CLASS C,Aktien,0.03,Kommunikation,NASDAQ,Vereinigte Staaten,USD
IUSQ,ACGL,ARCH CAPITAL GROUP LTD,Aktien,0.03,Financials,NASDAQ,Vereinigte Staaten,USD
IUSQ,PTON,PELOTON INTERACTIVE CLASS A INC,Aktien,0.03,Zyklische Konsumgüter,NASDAQ,Vereinigte Staaten,USD
IUSQ,KESKOB,KESKO CLASS B,Aktien,0.03,Nichtzyklische Konsumgüter,Nasdaq Omx Helsinki Ltd.,Finnland,EUR
IUSQ,NVR,NVR INC,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,IPG,INTERPUBLIC GROUP OF COMPANIES INC,Aktien,0.03,Kommunikation,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,BFB,BROWN FORMAN CORP CLASS B,Aktien,0.03,Nichtzyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,AQN,ALGONQUIN POWER UTILITIES CORP,Aktien,0.03,Versorger,Toronto Stock Exchange,Kanada,CAD
IUSQ,AFX,CARL ZEISS MEDITEC AG,Aktien,0.03,Gesundheitsversorgung,Xetra,Deutschland,EUR
IUSQ,ESS,ESSEX PROPERTY TRUST REIT INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,GWW,WW GRAINGER INC,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,3034,NOVATEK MICROELECTRONICS CORP,Aktien,0.03,IT,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,DWNI,DEUTSCHE WOHNEN,Aktien,0.03,Immobilien,Xetra,Deutschland,EUR
IUSQ,AKAM,AKAMAI TECHNOLOGIES INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,4543,TERUMO CORP,Aktien,0.03,Gesundheitsversorgung,Tokyo Stock Exchange,Japan,JPY
IUSQ,BBRI,BANK RAKYAT INDONESIA (PERSERO),Aktien,0.03,Financials,Indonesia Stock Exchange,Indonesien,IDR
IUSQ,BNR,BRENNTAG,Aktien,0.03,Industrie,Xetra,Deutschland,EUR
IUSQ,UDR,UDR REIT INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,EIX,EDISON INTERNATIONAL,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,WSP,WSP GLOBAL INC,Aktien,0.03,Industrie,Toronto Stock Exchange,Kanada,CAD
IUSQ,G,ASSICURAZIONI GENERALI,Aktien,0.03,Financials,Borsa Italiana,Italien,EUR
IUSQ,VTR,VENTAS REIT INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,IAG,IA FINANCIAL INC,Aktien,0.03,Financials,Toronto Stock Exchange,Kanada,CAD
IUSQ,HES,HESS CORP,Aktien,0.03,Energie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,4661,ORIENTAL LAND LTD,Aktien,0.03,Zyklische Konsumgüter,Tokyo Stock Exchange,Japan,JPY
IUSQ,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,Aktien,0.03,IT,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,VIAC,VIACOMCBS INC CLASS B,Aktien,0.03,Kommunikation,NASDAQ,Vereinigte Staaten,USD
IUSQ,8015,TOYOTA TSUSHO CORP,Aktien,0.03,Industrie,Tokyo Stock Exchange,Japan,JPY
IUSQ,NPI,NORTHLAND POWER INC,Aktien,0.03,Versorger,Toronto Stock Exchange,Kanada,CAD
IUSQ,6273,SMC (JAPAN) CORP,Aktien,0.03,Industrie,Tokyo Stock Exchange,Japan,JPY
IUSQ,GMEXICOB,GRUPO MEXICO B,Aktien,0.03,Materialien,Bolsa Mexicana De Valores,Mexiko,MXN
IUSQ,8601,DAIWA SECURITIES GROUP INC,Aktien,0.03,Financials,Tokyo Stock Exchange,Japan,JPY
IUSQ,823,LINK REAL ESTATE INVESTMENT TRUST,Aktien,0.03,Immobilien,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,SLM,SANLAM LIMITED LTD,Aktien,0.03,Financials,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,ETR,ENTERGY CORP,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,2,CLP HOLDINGS LTD,Aktien,0.03,Versorger,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,EXPE,EXPEDIA GROUP INC,Aktien,0.03,Zyklische Konsumgüter,NASDAQ,Vereinigte Staaten,USD
IUSQ,UPM,UPM-KYMMENE,Aktien,0.03,Materialien,Nasdaq Omx Helsinki Ltd.,Finnland,EUR
IUSQ,4689,Z HOLDINGS CORP,Aktien,0.03,Kommunikation,Tokyo Stock Exchange,Japan,JPY
IUSQ,AKE,ARKEMA SA,Aktien,0.03,Materialien,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,CE,CELANESE CORP,Aktien,0.03,Materialien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,8113,UNICHARM CORP,Aktien,0.03,Nichtzyklische Konsumgüter,Tokyo Stock Exchange,Japan,JPY
IUSQ,PODD,INSULET CORP,Aktien,0.03,Gesundheitsversorgung,NASDAQ,Vereinigte Staaten,USD
IUSQ,WN,GEORGE WESTON LTD,Aktien,0.03,Nichtzyklische Konsumgüter,Toronto Stock Exchange,Kanada,CAD
IUSQ,ALL,ARISTOCRAT LEISURE LTD,Aktien,0.03,Zyklische Konsumgüter,Asx - All Markets,Australien,AUD
IUSQ,W,WAYFAIR INC CLASS A,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,RNG,RINGCENTRAL INC CLASS A,Aktien,0.03,IT,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,SAMPO,SAMPO,Aktien,0.03,Financials,Nasdaq Omx Helsinki Ltd.,Finnland,EUR
IUSQ,VTRS,VIATRIS INC,Aktien,0.03,Gesundheitsversorgung,NASDAQ,Vereinigte Staaten,USD
IUSQ,8801,MITSUI FUDOSAN LTD,Aktien,0.03,Immobilien,Tokyo Stock Exchange,Japan,JPY
IUSQ,33780,KT&G CORP,Aktien,0.03,Nichtzyklische Konsumgüter,Korea Exchange (Stock Market),Korea,KRW
IUSQ,FBHS,FORTUNE BRANDS HOME AND SECURITY I,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,CFG,CITIZENS FINANCIAL GROUP INC,Aktien,0.03,Financials,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,YNDX,YANDEX NV CLASS A,Aktien,0.03,Kommunikation,Standard-Classica-Forts,Russland,RUB
IUSQ,MTB,M&T BANK CORP,Aktien,0.03,Financials,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,GFNORTEO,GPO FINANCE BANORTE,Aktien,0.03,Financials,Bolsa Mexicana De Valores,Mexiko,MXN
IUSQ,RJF,RAYMOND JAMES INC,Aktien,0.03,Financials,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,PTC,PTC INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,VOLV B,VOLVO CLASS B,Aktien,0.03,Industrie,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,6701,NEC CORP,Aktien,0.03,IT,Tokyo Stock Exchange,Japan,JPY
IUSQ,LI,LI AUTO ADR INC,Aktien,0.03,Zyklische Konsumgüter,NASDAQ,China,USD
IUSQ,GPC,GENUINE PARTS,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,MONC,MONCLER,Aktien,0.03,Zyklische Konsumgüter,Borsa Italiana,Italien,EUR
IUSQ,EMSN,EMS-CHEMIE HOLDING AG,Aktien,0.03,Materialien,SIX Swiss Exchange,Schweiz,CHF
IUSQ,MKTX,MARKETAXESS HOLDINGS INC,Aktien,0.03,Financials,NASDAQ,Vereinigte Staaten,USD
IUSQ,6723,RENESAS ELECTRONICS CORP,Aktien,0.03,IT,Tokyo Stock Exchange,Japan,JPY
IUSQ,TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Aktien,0.03,Kommunikation,NASDAQ,Vereinigte Staaten,USD
IUSQ,EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Aktien,0.03,Industrie,NASDAQ,Vereinigte Staaten,USD
IUSQ,CCK,CROWN HOLDINGS INC,Aktien,0.03,Materialien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,AES,AES CORP,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,SSW,SIBANYE STILLWATER LTD,Aktien,0.03,Materialien,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,K,KELLOGG,Aktien,0.03,Nichtzyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,CMS,CMS ENERGY CORP,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,WPC,W. P. CAREY REIT INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,ACA,CREDIT AGRICOLE SA,Aktien,0.03,Financials,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,CAR.UN,CANADIAN APARTMENT PROPERTIES REAL,Aktien,0.03,Immobilien,Toronto Stock Exchange,Kanada,CAD
IUSQ,SCHA,SCHIBSTED CLASS A,Aktien,0.03,Kommunikation,Oslo Bors Asa,Norwegen,NOK
IUSQ,FLTR,FLUTTER ENTERTAINMENT PLC,Aktien,0.03,Zyklische Konsumgüter,Irish Stock Exchange - All Market,Irland,EUR
IUSQ,6326,KUBOTA CORP,Aktien,0.03,Industrie,Tokyo Stock Exchange,Japan,JPY
IUSQ,6506,YASKAWA ELECTRIC CORP,Aktien,0.03,Industrie,Tokyo Stock Exchange,Japan,JPY
IUSQ,8630,SOMPO HOLDINGS INC,Aktien,0.03,Financials,Tokyo Stock Exchange,Japan,JPY
IUSQ,105560,KB FINANCIAL GROUP INC,Aktien,0.03,Financials,Korea Exchange (Stock Market),Korea,KRW
IUSQ,OTP,OTP BANK,Aktien,0.03,Financials,Budapest Stock Exchange,Ungarn,HUF
IUSQ,VIE,VEOLIA ENVIRON. SA,Aktien,0.03,Versorger,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,ESSITY B,ESSITY CLASS B,Aktien,0.03,Nichtzyklische Konsumgüter,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,KGH,KGHM POLSKA MIEDZ SA,Aktien,0.03,Materialien,Warsaw Stock Exchange/Equities/Main Market,Polen,PLN
IUSQ,4578,OTSUKA HOLDINGS LTD,Aktien,0.03,Gesundheitsversorgung,Tokyo Stock Exchange,Japan,JPY
IUSQ,STAN,STANDARD CHARTERED PLC,Aktien,0.03,Financials,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,DPZ,DOMINOS PIZZA INC,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,CTC.A,CANADIAN TIRE LTD CLASS A,Aktien,0.03,Zyklische Konsumgüter,Toronto Stock Exchange,Kanada,CAD
IUSQ,LYV,LIVE NATION ENTERTAINMENT INC,Aktien,0.03,Kommunikation,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,CPU,COMPUTERSHARE LTD,Aktien,0.03,IT,Asx - All Markets,Australien,AUD
IUSQ,CTLT,CATALENT INC,Aktien,0.03,Gesundheitsversorgung,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,2914,JAPAN TOBACCO INC,Aktien,0.03,Nichtzyklische Konsumgüter,Tokyo Stock Exchange,Japan,JPY
IUSQ,DRI,DARDEN RESTAURANTS INC,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,TFX,TELEFLEX INC,Aktien,0.03,Gesundheitsversorgung,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,GWO,GREAT WEST LIFECO INC,Aktien,0.03,Financials,Toronto Stock Exchange,Kanada,CAD
IUSQ,STMN,STRAUMANN HOLDING AG,Aktien,0.03,Gesundheitsversorgung,SIX Swiss Exchange,Schweiz,CHF
IUSQ,PHM,PULTEGROUP INC,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,4307,NOMURA RESEARCH INSTITUTE LTD,Aktien,0.03,IT,Tokyo Stock Exchange,Japan,JPY
IUSQ,MPWR,MONOLITHIC POWER SYSTEMS INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,ABMD,ABIOMED INC,Aktien,0.03,Gesundheitsversorgung,NASDAQ,Vereinigte Staaten,USD
IUSQ,ON,ON SEMICONDUCTOR CORP,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,6502,TOSHIBA CORP,Aktien,0.03,Industrie,Tokyo Stock Exchange,Japan,JPY
IUSQ,ZS,ZSCALER INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,MNG,M&G PLC,Aktien,0.03,Financials,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,SPK,SPARK NEW ZEALAND LTD,Aktien,0.03,Kommunikation,New Zealand Exchange Ltd,Neuseeland,NZD
IUSQ,IRM,IRON MOUNTAIN INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,3711,ASE TECHNOLOGY HOLDING LTD,Aktien,0.03,IT,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,2502,ASAHI GROUP HOLDINGS LTD,Aktien,0.03,Nichtzyklische Konsumgüter,Tokyo Stock Exchange,Japan,JPY
IUSQ,PFG,PRINCIPAL FINANCIAL GROUP INC,Aktien,0.03,Financials,NASDAQ,Vereinigte Staaten,USD
IUSQ,AOS,A O SMITH CORP,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,HOLN,HOLCIM LTD AG,Aktien,0.03,Materialien,SIX Swiss Exchange,Schweiz,CHF
IUSQ,PKG,PACKAGING CORP OF AMERICA,Aktien,0.03,Materialien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,BVT,BIDVEST GROUP LTD,Aktien,0.03,Industrie,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,EQNR,EQUINOR,Aktien,0.03,Energie,Oslo Bors Asa,Norwegen,NOK
IUSQ,KINV B,KINNEVIK CLASS B,Aktien,0.03,Financials,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,2891,CTBC FINANCIAL HOLDING LTD,Aktien,0.03,Financials,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,AOT.R,AIRPORTS OF THAILAND NON-VOTING DR,Aktien,0.03,Industrie,Stock Exchange Of Thailand,Thailand,THB
IUSQ,TLKM,TELEKOMUNIKASI INDONESIA,Aktien,0.03,Kommunikation,Indonesia Stock Exchange,Indonesien,IDR
IUSQ,2313,SHENZHOU INTERNATIONAL GROUP LTD,Aktien,0.03,Zyklische Konsumgüter,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,CGNX,COGNEX CORP,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,810,SAMSUNG FIRE & MARINE INSURANCE LT,Aktien,0.03,Financials,Korea Exchange (Stock Market),Korea,KRW
IUSQ,12,HENDERSON LAND DEVELOPMENT LTD,Aktien,0.03,Immobilien,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,1,CK HUTCHISON HOLDINGS LTD,Aktien,0.03,Industrie,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,CAG,CONAGRA BRANDS INC,Aktien,0.03,Nichtzyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,BMRN,BIOMARIN PHARMACEUTICAL INC,Aktien,0.03,Gesundheitsversorgung,NASDAQ,Vereinigte Staaten,USD
IUSQ,AUTO,AUTO TRADER GROUP PLC,Aktien,0.03,Kommunikation,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,NLOK,NORTONLIFELOCK INC,Aktien,0.03,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,UMI,UMICORE SA,Aktien,0.03,Materialien,Nyse Euronext - Euronext Brussels,Belgien,EUR
IUSQ,PTT.R,PTT NON-VOTING DR PCL,Aktien,0.03,Energie,Stock Exchange Of Thailand,Thailand,THB
IUSQ,SEB A,SKANDINAVISKA ENSKILDA BANKEN,Aktien,0.03,Financials,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,PEAK,HEALTHPEAK PROPERTIES INC,Aktien,0.03,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,DTE,DTE ENERGY,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,EPI B,EPIROC CLASS B,Aktien,0.03,Industrie,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,FME,FRESENIUS MEDICAL CARE AG,Aktien,0.03,Gesundheitsversorgung,Xetra,Deutschland,EUR
IUSQ,8591,ORIX CORP,Aktien,0.03,Financials,Tokyo Stock Exchange,Japan,JPY
IUSQ,III,3I GROUP PLC,Aktien,0.03,Financials,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,HOLX,HOLOGIC INC,Aktien,0.03,Gesundheitsversorgung,NASDAQ,Vereinigte Staaten,USD
IUSQ,EDEN,EDENRED,Aktien,0.03,IT,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,FE,FIRSTENERGY CORP,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,JMT,JERONIMO MARTINS SA,Aktien,0.03,Nichtzyklische Konsumgüter,Nyse Euronext - Euronext Lisbon,Portugal,EUR
IUSQ,1211,BYD LTD H,Aktien,0.03,Zyklische Konsumgüter,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,7269,SUZUKI MOTOR CORP,Aktien,0.03,Zyklische Konsumgüter,Tokyo Stock Exchange,Japan,JPY
IUSQ,968,XINYI SOLAR HOLDINGS LTD,Aktien,0.03,IT,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,HAL,HALLIBURTON,Aktien,0.03,Energie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,TDOC,TELADOC HEALTH INC,Aktien,0.03,Gesundheitsversorgung,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,BID,BID CORPORATION LTD,Aktien,0.03,Nichtzyklische Konsumgüter,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,4005,SUMITOMO CHEMICAL LTD,Aktien,0.03,Materialien,Tokyo Stock Exchange,Japan,JPY
IUSQ,OMC,OMNICOM GROUP INC,Aktien,0.03,Kommunikation,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,17,NEW WORLD DEVELOPMENT COMPANY LTD,Aktien,0.03,Immobilien,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,AEE,AMEREN CORP,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,LKQ,LKQ CORP,Aktien,0.03,Zyklische Konsumgüter,NASDAQ,Vereinigte Staaten,USD
IUSQ,9602,TOHO (TOKYO) LTD,Aktien,0.03,Kommunikation,Tokyo Stock Exchange,Japan,JPY
IUSQ,LAND,LAND SECURITIES GROUP REIT PLC,Aktien,0.03,Immobilien,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,KRX,KINGSPAN GROUP PLC,Aktien,0.03,Industrie,Irish Stock Exchange - All Market,Irland,EUR
IUSQ,WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIE,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,DHER,DELIVERY HERO,Aktien,0.03,Zyklische Konsumgüter,Xetra,Deutschland,EUR
IUSQ,1101,TAIWAN CEMENT CORP,Aktien,0.03,Materialien,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,EDP,EDP ENERGIAS DE PORTUGAL SA,Aktien,0.03,Versorger,Nyse Euronext - Euronext Lisbon,Portugal,EUR
IUSQ,6186,CHINA FEIHE LTD,Aktien,0.03,Nichtzyklische Konsumgüter,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,EVRG,EVERGY INC,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,FTS,FORTIS INC,Aktien,0.03,Versorger,Toronto Stock Exchange,Kanada,CAD
IUSQ,EBS,ERSTE GROUP BANK AG,Aktien,0.03,Financials,Wiener Boerse Ag,Österreich,EUR
IUSQ,REI.UN,RIOCAN REAL ESTATE INVESTMENT TRUS,Aktien,0.03,Immobilien,Toronto Stock Exchange,Kanada,CAD
IUSQ,DVA,DAVITA INC,Aktien,0.03,Gesundheitsversorgung,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,8750,DAI-ICHI LIFE HOLDINGS INC,Aktien,0.03,Financials,Tokyo Stock Exchange,Japan,JPY
IUSQ,MTN,MTN GROUP LTD,Aktien,0.03,Kommunikation,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,CHRW,CH ROBINSON WORLDWIDE INC,Aktien,0.03,Industrie,NASDAQ,Vereinigte Staaten,USD
IUSQ,REP,REPSOL SA,Aktien,0.03,Energie,Bolsa De Madrid,Spanien,EUR
IUSQ,NRG,NRG ENERGY INC,Aktien,0.03,Versorger,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,SKA B,SKANSKA B,Aktien,0.03,Industrie,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,AAP,ADVANCE AUTO PARTS INC,Aktien,0.03,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,7701,SHIMADZU CORP,Aktien,0.03,IT,Tokyo Stock Exchange,Japan,JPY
IUSQ,SNA,SNAP ON INC,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,KDP,KEURIG DR PEPPER INC,Aktien,0.03,Nichtzyklische Konsumgüter,NASDAQ,Vereinigte Staaten,USD
IUSQ,586,CHINA CONCH VENTURE HOLDINGS LTD,Aktien,0.03,Industrie,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,HM B,HENNES & MAURITZ,Aktien,0.03,Zyklische Konsumgüter,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,SBK,STANDARD BANK GROUP,Aktien,0.03,Financials,Johannesburg Stock Exchange,Südafrika,ZAR
IUSQ,PNR,PENTAIR,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,J,JACOBS ENGINEERING GROUP INC,Aktien,0.03,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,COL,COLES GROUP LTD,Aktien,0.03,Nichtzyklische Konsumgüter,Asx - All Markets,Australien,AUD
IUSQ,1301,FORMOSA PLASTICS CORP,Aktien,0.03,Materialien,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,MARK,MASRAF AL RAYAN,Aktien,0.03,Financials,Qatar Exchange,Qatar,QAR
IUSQ,SWED A,SWEDBANK,Aktien,0.02,Financials,Nasdaq Omx Nordic,Schweden,SEK
IUSQ,CEMEXCPO,CEMEX CPO,Aktien,0.02,Materialien,Bolsa Mexicana De Valores,Mexiko,MXN
IUSQ,QIA,QIAGEN NV,Aktien,0.02,Gesundheitsversorgung,Xetra,Deutschland,EUR
IUSQ,ENT,ENTAIN PLC,Aktien,0.02,Zyklische Konsumgüter,London Stock Exchange,Vereinigtes Königreich,GBP
IUSQ,COUP,COUPA SOFTWARE INC,Aktien,0.02,IT,NASDAQ,Vereinigte Staaten,USD
IUSQ,WHR,WHIRLPOOL CORP,Aktien,0.02,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,RSG,REPUBLIC SERVICES INC,Aktien,0.02,Industrie,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,SGSN,SGS SA,Aktien,0.02,Industrie,SIX Swiss Exchange,Schweiz,CHF
IUSQ,STE,STERIS,Aktien,0.02,Gesundheitsversorgung,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,HRL,HORMEL FOODS CORP,Aktien,0.02,Nichtzyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,RCL,ROYAL CARIBBEAN GROUP LTD,Aktien,0.02,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,2412,CHUNGHWA TELECOM LTD,Aktien,0.02,Kommunikation,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,386,CHINA PETROLEUM AND CHEMICAL CORP,Aktien,0.02,Energie,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,MKL,MARKEL CORP,Aktien,0.02,Financials,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,2379,REALTEK SEMICONDUCTOR CORP,Aktien,0.02,IT,Taiwan Stock Exchange,Taiwan,TWD
IUSQ,A17U,ASCENDAS REAL ESTATE INVESTMENT TR,Aktien,0.02,Immobilien,Singapore Exchange,Singapur,SGD
IUSQ,2020,ANTA SPORTS PRODUCTS LTD,Aktien,0.02,Zyklische Konsumgüter,Hong Kong Exchanges And Clearing Ltd,China,HKD
IUSQ,LVS,LAS VEGAS SANDS CORP,Aktien,0.02,Zyklische Konsumgüter,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,VER,VEREIT INC,Aktien,0.02,Immobilien,New York Stock Exchange Inc.,Vereinigte Staaten,USD
IUSQ,CAPL,CAPITALAND,Aktien,0.02,Immobilien,Singapore Exchange,Singapur,SGD
IUSQ,TECK.B,TECK RESOURCES SUBORDINATE VOTING,Aktien,0.02,Materialien,Toronto Stock Exchange,Kanada,CAD
IUSQ,GET,GETLINK,Aktien,0.02,Industrie,Nyse Euronext - Euronext Paris,Frankreich,EUR
IUSQ,3,HONG KONG AND CHINA GAS LTD,Aktien,0.02,Versorger,Hong Kong Exchanges And Clearing Ltd,Hongkong,HKD
IUSQ,8795,T&D HOLDINGS INC,Aktien,0.02,Financials,Tokyo Stock Exchange,Japan,JPY
