CACI;CACI INTERNATIONAL INC CLASS A;Industrials;New York Stock Exchange Inc.;United States;USD
PFGC;PERFORMANCE FOOD GROUP;Consumer Staples;New York Stock Exchange Inc.;United States;USD
WMS;ADVANCED DRAINAGE SYSTEMS INC;Industrials;New York Stock Exchange Inc.;United States;USD
SMG;SCOTTS MIRACLE GRO;Materials;New York Stock Exchange Inc.;United States;USD
GXO;GXO LOGISTICS INC;Industrials;New York Stock Exchange Inc.;United States;USD
OVV;OVINTIV INC;Energy;New York Stock Exchange Inc.;Canada;USD
XEC;CIMAREX ENERGY;Energy;New York Stock Exchange Inc.;United States;USD
SON;SONOCO PRODUCTS;Materials;New York Stock Exchange Inc.;United States;USD
STAG;STAG INDUSTRIAL REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
CFR;CULLEN FROST BANKERS INC;Financials;New York Stock Exchange Inc.;United States;USD
COR;CORESITE REALTY REIT CORP;Real Estate;New York Stock Exchange Inc.;United States;USD
BRX;BRIXMOR PROPERTY GROUP REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
RBC;REGAL BELOIT CORP;Industrials;New York Stock Exchange Inc.;United States;USD
BHVN;BIOHAVEN PHARMACEUTICAL HOLDING CO;Health Care;New York Stock Exchange Inc.;United States;USD
DCI;DONALDSON INC;Industrials;New York Stock Exchange Inc.;United States;USD
HOG;HARLEY DAVIDSON INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
INGR;INGREDION INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
THC;TENET HEALTHCARE CORP;Health Care;New York Stock Exchange Inc.;United States;USD
AN;AUTONATION INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
RL;RALPH LAUREN CORP CLASS A;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
GPS;GAP INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
VAC;MARRIOTT VACATIONS WORLDWIDE CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
MSA;MSA SAFETY INC;Industrials;New York Stock Exchange Inc.;United States;USD
CUZ;COUSINS PROPERTIES REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
PLNT;PLANET FITNESS INC CLASS A;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
GTLS;CHART INDUSTRIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
GMED;GLOBUS MEDICAL INC CLASS A;Health Care;New York Stock Exchange Inc.;United States;USD
MGP;MGM GROWTH PROPERTIES CLASS A;Real Estate;New York Stock Exchange Inc.;United States;USD
ASGN;ASGN INC;Industrials;New York Stock Exchange Inc.;United States;USD
TMX;TERMINIX GLOBAL HOLDINGS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
EVR;EVERCORE INC CLASS A;Financials;New York Stock Exchange Inc.;United States;USD
M;MACYS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
PB;PROSPERITY BANCSHARES INC;Financials;New York Stock Exchange Inc.;United States;USD
COG;CABOT OIL & GAS CORP;Energy;New York Stock Exchange Inc.;United States;USD
VMI;VALMONT INDS INC;Industrials;New York Stock Exchange Inc.;United States;USD
VNT;VONTIER CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
EXP;EAGLE MATERIALS INC;Materials;New York Stock Exchange Inc.;United States;USD
CFX;COLFAX CORP;Industrials;New York Stock Exchange Inc.;United States;USD
CC;CHEMOURS;Materials;New York Stock Exchange Inc.;United States;USD
HTA;HEALTHCARE TRUST OF AMERICA REIT I;Real Estate;New York Stock Exchange Inc.;United States;USD
MMS;MAXIMUS INC;Information Technology;New York Stock Exchange Inc.;United States;USD
KBR;KBR INC;Industrials;New York Stock Exchange Inc.;United States;USD
MTZ;MASTEC INC;Industrials;New York Stock Exchange Inc.;United States;USD
PRI;PRIMERICA INC;Financials;New York Stock Exchange Inc.;United States;USD
VVV;VALVOLINE INC;Materials;New York Stock Exchange Inc.;United States;USD
SNX;SYNNEX CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
TKR;TIMKEN;Industrials;New York Stock Exchange Inc.;United States;USD
RYN;RAYONIER REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
ESNT;ESSENT GROUP LTD;Financials;New York Stock Exchange Inc.;United States;USD
NOV;NOV INC;Energy;New York Stock Exchange Inc.;United States;USD
CLH;CLEAN HARBORS INC;Industrials;New York Stock Exchange Inc.;United States;USD
PRGO;PERRIGO PLC;Health Care;New York Stock Exchange Inc.;United States;USD
CR;CRANE;Industrials;New York Stock Exchange Inc.;United States;USD
BWXT;BWX TECHNOLOGIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
GPK;GRAPHIC PACKAGING HOLDING;Materials;New York Stock Exchange Inc.;United States;USD
AMN;AMN HEALTHCARE INC;Health Care;New York Stock Exchange Inc.;United States;USD
NYCB;NEW YORK COMMUNITY BANCORP INC;Financials;New York Stock Exchange Inc.;United States;USD
FLO;FLOWERS FOODS INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
CIT;CIT GROUP INC;Financials;New York Stock Exchange Inc.;United States;USD
EQT;EQT CORP;Energy;New York Stock Exchange Inc.;United States;USD
AQUA;EVOQUA WATER TECHNOLOGIES CORP;Industrials;New York Stock Exchange Inc.;United States;USD
DEI;DOUGLAS EMMETT REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
HUN;HUNTSMAN CORP;Materials;New York Stock Exchange Inc.;United States;USD
UNM;UNUM;Financials;New York Stock Exchange Inc.;United States;USD
NCR;NCR CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
ENV;ENVESTNET INC;Information Technology;New York Stock Exchange Inc.;United States;USD
FL;FOOT LOCKER INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
HASI;HANNON ARMSTRONG SUSTAINABLE INFRA;Financials;New York Stock Exchange Inc.;United States;USD
AXTA;AXALTA COATING SYSTEMS LTD;Materials;New York Stock Exchange Inc.;United States;USD
ASAN;ASANA INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
AEO;AMERICAN EAGLE OUTFITTERS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
ASH;ASHLAND GLOBAL INC;Materials;New York Stock Exchange Inc.;United States;USD
AWI;ARMSTRONG WORLD INDUSTRIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
NVT;NVENT ELECTRIC PLC;Industrials;New York Stock Exchange Inc.;United States;USD
SRC;SPIRIT REALTY CAPITAL REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
HLF;HERBALIFE NUTRITION LTD;Consumer Staples;New York Stock Exchange Inc.;United States;USD
WCC;WESCO INTERNATIONAL INC;Industrials;New York Stock Exchange Inc.;United States;USD
AVNT;AVIENT CORP;Materials;New York Stock Exchange Inc.;United States;USD
ESI;ELEMENT SOLUTIONS INC;Materials;New York Stock Exchange Inc.;United States;USD
INSP;INSPIRE MEDICAL SYSTEMS INC;Health Care;New York Stock Exchange Inc.;United States;USD
BYD;BOYD GAMING CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
NRZ;NEW RESIDENTIAL INVESTMENT REIT CO;Financials;New York Stock Exchange Inc.;United States;USD
NEP;NEXTERA ENERGY PARTNERS UNITS;Utilities;New York Stock Exchange Inc.;United States;USD
WK;WORKIVA INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
FLS;FLOWSERVE CORP;Industrials;New York Stock Exchange Inc.;United States;USD
HXL;HEXCEL CORP;Industrials;New York Stock Exchange Inc.;United States;USD
TNL;TRAVEL LEISURE;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
FCN;FTI CONSULTING INC;Industrials;New York Stock Exchange Inc.;United States;USD
MTG;MGIC INVESTMENT CORP;Financials;New York Stock Exchange Inc.;United States;USD
REZI;RESIDEO TECHNOLOGIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
TRNO;TERRENO REALTY REIT CORP;Real Estate;New York Stock Exchange Inc.;United States;USD
CRI;CARTERS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
OMF;ONEMAIN HOLDINGS INC;Financials;New York Stock Exchange Inc.;United States;USD
SSD;SIMPSON MANUFACTURING INC;Industrials;New York Stock Exchange Inc.;United States;USD
BKH;BLACK HILLS CORP;Utilities;New York Stock Exchange Inc.;United States;USD
AL;AIR LEASE CORP CLASS A;Industrials;New York Stock Exchange Inc.;United States;USD
SAIC;SCIENCE APPLICATIONS INTERNATIONAL;Industrials;New York Stock Exchange Inc.;United States;USD
QTS;QTS REALTY REIT INC TRUST CLASS A;Real Estate;New York Stock Exchange Inc.;United States;USD
HPP;HUDSON PACIFIC PROPERTIES REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
HFC;HOLLYFRONTIER CORP;Energy;New York Stock Exchange Inc.;United States;USD
BOX;BOX INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
STL;STERLING BANCORP;Financials;New York Stock Exchange Inc.;United States;USD
RDN;RADIAN GROUP INC;Financials;New York Stock Exchange Inc.;United States;USD
FVRR;FIVERR INTERNATIONAL LTD;Consumer Discretionary;New York Stock Exchange Inc.;Israel;USD
PSTG;PURE STORAGE INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
SPR;SPIRIT AEROSYSTEMS INC CLASS A;Industrials;New York Stock Exchange Inc.;United States;USD
QTWO;Q2 HOLDINGS INC;Information Technology;New York Stock Exchange Inc.;United States;USD
ATKR;ATKORE INC;Industrials;New York Stock Exchange Inc.;United States;USD
PFSI;PENNYMAC FINANCIAL SERVICES INC;Financials;New York Stock Exchange Inc.;United States;USD
NFG;NATIONAL FUEL GAS;Utilities;New York Stock Exchange Inc.;United States;USD
PK;PARK HOTELS RESORTS INC;Real Estate;New York Stock Exchange Inc.;United States;USD
CHH;CHOICE HOTELS INTERNATIONAL INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
TNET;TRINET GROUP INCINARY;Industrials;New York Stock Exchange Inc.;United States;USD
FSLY;FASTLY INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
NVTA;INVITAE CORP;Health Care;New York Stock Exchange Inc.;United States;USD
SAIL;SAILPOINT TECHNOLOGIES HOLDINGS IN;Information Technology;New York Stock Exchange Inc.;United States;USD
SFBS;SERVISFIRST BANCSHARES INC;Financials;New York Stock Exchange Inc.;United States;USD
ALSN;ALLISON TRANSMISSION HOLDINGS INC;Industrials;New York Stock Exchange Inc.;United States;USD
UNVR;UNIVAR SOLUTIONS INC;Industrials;New York Stock Exchange Inc.;United States;USD
HRB;H&R BLOCK INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
BXMT;BLACKSTONE MORTGAGE TRUST REIT CLA;Financials;New York Stock Exchange Inc.;United States;USD
ADC;AGREE REALTY REIT CORP;Real Estate;New York Stock Exchange Inc.;United States;USD
POR;PORTLAND GENERAL ELECTRIC;Utilities;New York Stock Exchange Inc.;United States;USD
RLI;RLI CORP;Financials;New York Stock Exchange Inc.;United States;USD
ADS;ALLIANCE DATA SYSTEMS CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
BKU;BANKUNITED INC;Financials;New York Stock Exchange Inc.;United States;USD
NSP;INSPERITY INC;Industrials;New York Stock Exchange Inc.;United States;USD
MTH;MERITAGE CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
KFY;KORN FERRY;Industrials;New York Stock Exchange Inc.;United States;USD
ENS;ENERSYS;Industrials;New York Stock Exchange Inc.;United States;USD
SWX;SOUTHWEST GAS HOLDINGS INC;Utilities;New York Stock Exchange Inc.;United States;USD
EPR;EPR PROPERTIES REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
CBU;COMMUNITY BANK SYSTEM INC;Financials;New York Stock Exchange Inc.;United States;USD
JBGS;JBG SMITH PROPERTIES;Real Estate;New York Stock Exchange Inc.;United States;USD
TRTN;TRITON INTERNATIONAL LTD;Industrials;New York Stock Exchange Inc.;United States;USD
LXP;LEXINGTON REALTY TRUST REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
DTM;DT MIDSTREAM INC;Energy;New York Stock Exchange Inc.;United States;USD
CW;CURTISS WRIGHT CORP;Industrials;New York Stock Exchange Inc.;United States;USD
OGS;ONE GAS INC;Utilities;New York Stock Exchange Inc.;United States;USD
BCO;BRINKS;Industrials;New York Stock Exchange Inc.;United States;USD
NEWR;NEW RELIC INC;Information Technology;New York Stock Exchange Inc.;United States;USD
ABG;ASBURY AUTOMOTIVE GROUP INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
SEM;SELECT MEDICAL HOLDINGS CORP;Health Care;New York Stock Exchange Inc.;United States;USD
LCII;LCI INDUSTRIES;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
KMPR;KEMPER CORP;Financials;New York Stock Exchange Inc.;United States;USD
SXT;SENSIENT TECHNOLOGIES CORP;Materials;New York Stock Exchange Inc.;United States;USD
HIW;HIGHWOODS PROPERTIES REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
AIT;APPLIED INDUSTRIAL TECHNOLOGIES IN;Industrials;New York Stock Exchange Inc.;United States;USD
AGO;ASSURED GUARANTY LTD;Financials;New York Stock Exchange Inc.;United States;USD
CMC;COMMERCIAL METALS;Materials;New York Stock Exchange Inc.;United States;USD
JWN;NORDSTROM INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
AZEK;AZEK COMPANY INC CLASS A;Industrials;New York Stock Exchange Inc.;United States;USD
WBS;WEBSTER FINANCIAL CORP;Financials;New York Stock Exchange Inc.;United States;USD
NVRO;NEVRO CORP;Health Care;New York Stock Exchange Inc.;United States;USD
FBP;FIRST BANCORP;Financials;New York Stock Exchange Inc.;United States;USD
PNM;PNM RESOURCES INC;Utilities;New York Stock Exchange Inc.;United States;USD
ROG;ROGERS CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
KWR;QUAKER CHEMICAL CORP;Materials;New York Stock Exchange Inc.;United States;USD
SUM;SUMMIT MATERIALS INC CLASS A;Materials;New York Stock Exchange Inc.;United States;USD
SR;SPIRE INC;Utilities;New York Stock Exchange Inc.;United States;USD
RHP;RYMAN HOSPITALITY PROPERTIES REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
WTS;WATTS WATER TECHNOLOGIES INC CLASS;Industrials;New York Stock Exchange Inc.;United States;USD
R;RYDER SYSTEM INC;Industrials;New York Stock Exchange Inc.;United States;USD
HHC;HOWARD HUGHES CORP;Real Estate;New York Stock Exchange Inc.;United States;USD
HR;HEALTHCARE REALTY TRUST REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
HLI;HOULIHAN LOKEY INC CLASS A;Financials;New York Stock Exchange Inc.;United States;USD
TEX;TEREX CORP;Industrials;New York Stock Exchange Inc.;United States;USD
FNB;FNB CORP;Financials;New York Stock Exchange Inc.;United States;USD
FN;FABRINET;Information Technology;New York Stock Exchange Inc.;United States;USD
SPCE;VIRGIN GALACTIC HOLDINGS INC SHS C;Industrials;New York Stock Exchange Inc.;United States;USD
MUSA;MURPHY USA INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
FUL;HB FULLER;Materials;New York Stock Exchange Inc.;United States;USD
NSA;NATIONAL STORAGE AFFILIATES TRUST;Real Estate;New York Stock Exchange Inc.;United States;USD
SPB;SPECTRUM BRANDS HOLDINGS INC;Consumer Staples;New York Stock Exchange Inc.;United States;USD
WTM;WHITE MOUNTAINS INSURANCE GROUP LT;Financials;New York Stock Exchange Inc.;United States;USD
XRX;XEROX HOLDINGS CORP;Information Technology;New York Stock Exchange Inc.;United States;USD
AWR;AMERICAN STATES WATER;Utilities;New York Stock Exchange Inc.;United States;USD
NGVT;INGEVITY CORP;Materials;New York Stock Exchange Inc.;United States;USD
CNMD;CONMED CORP;Health Care;New York Stock Exchange Inc.;United States;USD
TMHC;TAYLOR MORRISON HOME CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
CNO;CNO FINANCIAL GROUP INC;Financials;New York Stock Exchange Inc.;United States;USD
NJR;NEW JERSEY RESOURCES CORP;Utilities;New York Stock Exchange Inc.;United States;USD
TGNA;TEGNA INC;Communication;New York Stock Exchange Inc.;United States;USD
ARNC;ARCONIC CORP;Materials;New York Stock Exchange Inc.;United States;USD
FLOW;SPX FLOW INC;Industrials;New York Stock Exchange Inc.;United States;USD
DEN;DENBURY INC;Energy;New York Stock Exchange Inc.;United States;USD
ETRN;EQUITRANS MIDSTREAM CORP;Energy;New York Stock Exchange Inc.;United States;USD
SIG;SIGNET JEWELERS LTD;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
AXS;AXIS CAPITAL HOLDINGS LTD;Financials;New York Stock Exchange Inc.;United States;USD
PSB;PS BUSINESS PARKS REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
OUT;OUTFRONT MEDIA INC;Real Estate;New York Stock Exchange Inc.;United States;USD
GRA;WR GRACE;Materials;New York Stock Exchange Inc.;United States;USD
PAG;PENSKE AUTOMOTIVE GROUP VOTING INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
HGV;HILTON GRAND VACATIONS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
PD;PAGERDUTY INC;Information Technology;New York Stock Exchange Inc.;United States;USD
DAN;DANA INCORPORATED INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
HP;HELMERICH & PAYNE INC;Energy;New York Stock Exchange Inc.;United States;USD
OGE;OGE ENERGY CORP;Utilities;New York Stock Exchange Inc.;United States;USD
AR;ANTERO RESOURCES CORP;Energy;New York Stock Exchange Inc.;United States;USD
EPRT;ESSENTIAL PROPERTIES REALTY TRUST;Real Estate;New York Stock Exchange Inc.;United States;USD
MC;MOELIS CLASS A;Financials;New York Stock Exchange Inc.;United States;USD
ITGR;INTEGER HOLDINGS CORP;Health Care;New York Stock Exchange Inc.;United States;USD
SHAK;SHAKE SHACK INC CLASS A;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
LTHM;LIVENT CORP;Materials;New York Stock Exchange Inc.;United States;USD
KBH;KB HOME;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
KTB;KONTOOR BRANDS INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
ABM;ABM INDUSTRIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
MUR;MURPHY OIL CORP;Energy;New York Stock Exchange Inc.;United States;USD
CWT;CALIFORNIA WATER SERVICE GROUP;Utilities;New York Stock Exchange Inc.;United States;USD
CBT;CABOT CORP;Materials;New York Stock Exchange Inc.;United States;USD
AKR;ACADIA REALTY TRUST REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
ASB;ASSOCIATED BANCORP;Financials;New York Stock Exchange Inc.;United States;USD
BMI;BADGER METER INC;Information Technology;New York Stock Exchange Inc.;United States;USD
SWN;SOUTHWESTERN ENERGY;Energy;New York Stock Exchange Inc.;United States;USD
MTDR;MATADOR RESOURCES;Energy;New York Stock Exchange Inc.;United States;USD
CIM;CHIMERA INVESTMENT CORP;Financials;New York Stock Exchange Inc.;United States;USD
FOUR;SHIFT4 PAYMENTS INC CLASS A;Information Technology;New York Stock Exchange Inc.;United States;USD
WHD;CACTUS INC CLASS A;Energy;New York Stock Exchange Inc.;United States;USD
GPI;GROUP AUTOMOTIVE INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
WLK;WESTLAKE CHEMICAL CORP;Materials;New York Stock Exchange Inc.;United States;USD
NEU;NEWMARKET CORP;Materials;New York Stock Exchange Inc.;United States;USD
MSM;MSC INDUSTRIAL INC CLASS A;Industrials;New York Stock Exchange Inc.;United States;USD
SKY;SKYLINE CHAMPION CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
DBRG;DIGITALBRIDGE GROUP INC CLASS A;Real Estate;New York Stock Exchange Inc.;United States;USD
H;HYATT HOTELS CORP CLASS A;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
CLR;CONTINENTAL RESOURCES INC;Energy;New York Stock Exchange Inc.;United States;USD
TRN;TRINITY INDUSTRIES INC;Industrials;New York Stock Exchange Inc.;United States;USD
PHR;PHREESIA INC;Health Care;New York Stock Exchange Inc.;United States;USD
UFS;DOMTAR CORP;Materials;New York Stock Exchange Inc.;United States;USD
APLE;APPLE HOSPITALITY REIT INC;Real Estate;New York Stock Exchange Inc.;United States;USD
SIX;SIX FLAGS ENTERTAINMENT CORP;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
TPH;TRI POINTE HOMES INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
WWW;WOLVERINE WORLD WIDE INC;Consumer Discretionary;New York Stock Exchange Inc.;United States;USD
AX;AXOS FINANCIAL INC;Financials;New York Stock Exchange Inc.;United States;USD
DOC;PHYSICIANS REALTY TRUST REIT;Real Estate;New York Stock Exchange Inc.;United States;USD
